xzjsku,2024-12-11 15:44,最后一折腾，发现还不如阿萨德
贴吧用户_008MGN9,2024-12-11 15:54,那咋了？虽然他们失去了生命，但是他们获得了宝贵的自由啊！
老牌怪物猎人,2024-12-11 16:04,从hts打阿勒颇开始割头小视频从来没断过的，你不能指望这群亚空间生物良心发现
梦祈-,2024-12-11 16:08,我只看到了自由
白夜无殇0,2024-12-11 16:12,绿绿的水平还是如此让人绝望，这个教派那个教派的
主打的就是嘴硬,2024-12-11 16:39,这才是普遍的情况，只是我们的队伍不一样
我ID太好听了,2024-12-11 16:40,这些阿拉伯人也不是没过好日子和坏日子，怎么老是记吃不记打
未来之幸,2024-12-11 16:53,李自成进城
人形自走电磁炮,2024-12-11 17:04,吃得苦中苦，方為人上人
无害多边形,2024-12-11 17:07,兴，百姓苦；亡，百姓苦
贴吧用户_5J6aRKM,2024-12-11 17:07,屁民以为混沌叛军打跑了腐败无能的帝国，自己的好日子就来了<br>殊不知混沌来了第一个节目就是筑京观<br>老乡，京观材料不够了，借你的用用<br>南北边还有异形疯狂吃地<br>太40k啦！
九仈炮,2024-12-11 17:10,所以说哈。不要看他们说什么、要看他们做什么
丘丘人水瓶座,2024-12-11 17:24,绿皮本来也不配当人，正好
一念止万念,2024-12-11 17:29,联合国咋不管
影视动画哦,2024-12-11 17:35,自己选的嘛偶像
nano ,2024-12-11 17:35,抢银行有毛用，除了黄金全是废纸
十炼枫,2024-12-11 17:43,人家就没考虑过治理的事情
新西兰KD王,2024-12-11 17:43,大洼力士
thekey777,2024-12-11 17:48,死完了就干净了，那个破地方全是奇葩，教化也没用
天涯未问,2024-12-11 17:49,带路党不得好死
Winforus,2024-12-11 17:49,也就是以军占领区比反对派占领区更安全
贴吧用户_Q1D2E4K,2024-12-11 17:50,没喂饱得利的一方，惨状还要继续，
勇朝直前,2024-12-11 17:51,没有先进指导思想的团体，都是恐怖分子，乌合之众
SWG致命一击SKY,2024-12-11 18:04,唉，明末清初
KAMAKO2010,2024-12-11 18:05,接下来还有热闹呢，据说油田和产粮区都在库尔德人手里面，不管哪一派上来都是无非容忍的
愤怒的葡萄,2024-12-11 18:15,人民的选择。<br>耶！
布萊克星人,2024-12-11 18:20,正常，满是神棍的中世纪土地
yxatbdy,2024-12-11 18:24,是治理不了，也没办法，就是那么一拨人，巴沙尔也没办法所以坐飞机去了
东头牙无,2024-12-11 18:25,瓜子、饮料、啤酒
hxg8030121,2024-12-11 18:30,本来就一反对派的集合体，背后各有金主，有得乱了
贴吧用户_aCaGUSQ,2024-12-11 18:35,满清入关后扬州十日，嘉定三屠的例子还少吗？只能说历史短小的国家是这样的，叙利亚民族自找的
贴吧用户_aGeQ6GX,2024-12-11 18:38,谁说放自己家保护就不是保护了？
票子重要,2024-12-11 18:39,必要的牺牲 流点血很正常
充电磁力泵,2024-12-11 18:41,叙利亚全民发枪才能和平
国家就是无敌,2024-12-11 18:42,好 👏👏👏👏
KILL1BOX,2024-12-11 18:49,求仁得仁，挺好的
7653213,2024-12-11 18:50,叫前几天在赛博哭坟的去维稳
hahahasdfsd,2024-12-11 18:54,这些人是美国支持的？
梦里有她，逃离那岁月,2024-12-11 19:17,叙利亚
菈米亚,2024-12-11 19:22,他们没有主体民族吗？
k卡住,2024-12-11 19:25,这些人的逻辑到底是什么？
贴吧用户_7876b92,2024-12-11 19:28,叙利亚这个情况谁看都摇头，临时政府是恐怖分子，库尔德人要独立建国，sna是土耳其的，以色列？以色列屠起来怕是hts都要跪地求不要屠了
obj-780,2024-12-11 19:31,一样的，地主老财被处决的多了去了
Catch42,2024-12-11 19:40,抗以？别闹了，他们声明前三位的敌人，头号政府军，二号珍珠党，三号波斯。以色列看了都要乐死了。
贴吧用户_0tXUR3R,2024-12-11 19:52,这群人就是一个松散联盟
JasonLo|,2024-12-11 19:53,他们国人真不知道想啥，日子过得好好的去支持叛军，这叛军好就算了，结果还不是一群土匪
东方最深的颜色,2024-12-11 20:01,历史又重演一次只是地点变了
贴吧用户_0DWW2VQ,2024-12-11 20:18,没办法，叙利亚人民总得吃过屎才能知道吃糠的好。
评论用户,评论时间,评论内容
天幽逝,2024-12-11 02:40,这都是人民的选择 绝不干涉
都都是小猪,2024-12-11 03:24,以做梦都笑醒，以前找不到，现在聚在一起，这不一锅端还白拿一个国家的地，最关键留下的全是白送的，连地道都没挖
欲求不満,2024-12-11 03:41,就算有人帮，该吃的苦一样都不会少吃
飞行法棍,2024-12-11 03:55,本来也是阿萨德父子强行压着矛盾又没解决，现在直接炸了，帮也帮不了，只能等吃鸡打完后再看看有没有能上桌收拾残局的
hell2man,2024-12-11 04:38,叙利亚百姓无不盼望鱿鱼前来救苦救难<br>搞不好鱿鱼来了又图图一遍<br>想不到叙利亚拿到了大明的剧本
微笑之时,2024-12-11 04:54,不吃牛肉
BaKa_exe,2024-12-11 05:21,尊重选择
风的季节123,2024-12-11 06:02,老败登的发言就是笑话。
深渊凝视着你🍩,2024-12-11 06:09,只能感叹好在出生在一个和平国家
爱似诡计难分,2024-12-11 06:51,以做梦都笑醒，以前找不到，现在聚在一起，这不一锅端还白拿一个国家的地，最关键留下的全是白送的，连地道都没挖。
杜子垩,2024-12-11 07:22,网上总有人搁那cos什么右派幻想前现代克制后现代。然而破城之后屠城也是前现代经典的一环，不爽不要玩。而且屠的不是别人就是小市民。
-谁有不平事-,2024-12-11 07:34,该反抗的时候不反抗，现在刀架脖子上跑不了了
rrrfry,2024-12-11 07:40,现在不就等于没叙利亚这个国家了吗？谁都能去占领了？
东云結衣,2024-12-11 07:48,啊？
萨里安,2024-12-11 08:04,其实阿萨德没错啊 有些事情全部打破重建才是最简单的 人哪 吃完苦自然之道什么好 什么坏 敌人不就清楚了
贴用户5jxn4,2024-12-11 08:07,相信叙利亚人民的智慧，支持叙利亚人民的选择
风吹✪草动,2024-12-11 08:09,因为他们也知道自己根本管理不了一个国家所以不如趁机烧杀抢掠一番提高威望和利益，老美可能会支持库尔德建国但库尔德肯定是统治不了整个叙利亚的
桃乐丝,2024-12-11 08:15,怎么不笑了？喜迎王师是这样的
前掠翼无人机,2024-12-11 08:18,人民的福报
释洛D银,2024-12-11 08:24,事实证明就算是西亚也有很多跌落空间<br>大多数人其实是靠现有科技和秩序养活的，没有了这些，很多人就得死
星界大头,2024-12-11 08:34,现在就是全球集体向右转，以后的乐子更大
贴吧用户_JRb2NM9576,2024-12-11 08:35,hts笑传之水调割头
灵墟山修道,2024-12-11 08:48,任敏的选择
十年实战情场老鸟,2024-12-11 08:48,早晚被以色列收拾
干，干什么了,2024-12-11 08:52,以色列笑嘻了
兀鹫AT,2024-12-11 08:56,只能说这些政府军脑子不好，被伊朗人和俄国人保护的太好了，好日子过太长了不知道投了命就是人家说了算了。
贴吧用户_745J2K8,2024-12-11 08:56,被处决的人里有没有前两天还在庆祝推到政府的？
CNlin006,2024-12-11 08:56,这种真是思想行动配得上苦难了，看过一个回答之前阿萨姆还能压制大饼价格，主要烦恼还是能不能吃饱，现在直接滑坡成我们都在努力地活着，别说大饼了，命都难保
贴吧用户_GC176XZ,2024-12-11 08:59,什么明末
月下的但丁,2024-12-11 09:00,快进到留包皮不留头
罗兰子爵,2024-12-11 09:01,关我们屁事
李普儿,2024-12-11 09:02,“百姓夹道欢迎”“人民的选择”。。。。。。
1945max,2024-12-11 09:09,为什么反世俗化？
阿爹不想破功,2024-12-11 09:11,图图光了富哥 你就是富哥
天心守望,2024-12-11 09:12,这个才是解决问题的方法突突没了就不用管了
诺奖得主奥巴马,2024-12-11 09:13,黄巢来啦，这也是历史进程的一环
久久久鸡,2024-12-11 09:13,认知配得上这种苦难
桥下一条河,2024-12-11 09:19,杀的
我很淡定不稀奇,2024-12-11 09:23,普通的政变，无非是统治阶层换一批，这波人不一样在于，他们原本的资金来源不是收税，而是在控制区绑票，这个月你交赎金让你活，不交让你死，交了下个月也可能再去绑你
河里有水坝,2024-12-11 09:26,民主的选择罢了
沙田小情兽,2024-12-11 09:27,看来叙利亚是什么制度都要试一下了，最终能不能向东看，就看叙利亚屁民有没有我们这种福气了.......
查布-多德勒,2024-12-11 09:31,阿拉伯人配得上他们的苦难
鋼鐵DE孤狼,2024-12-11 09:32,以色列都笑死了，能炸的炸，能抢的抢，回头随便找张纸写个应许之地，叙利亚就姓犹了
say说你爱我,2024-12-11 09:32,像是明末，闯王打下京城了，后面谁吃鸡才刚开始
wangcloudio,2024-12-11 09:33,活该，Sammy张呢？出来说话啊。
围炉夜话灬,2024-12-11 09:35,他们配得上邪教
kingdoms是我的,2024-12-11 09:36,没屠城就已经很好了，应该赞扬他们军纪还不错了。
Law-if,2024-12-11 09:44,建制派该死，反对派也无能，什么明末
Dogchicken,2024-12-11 09:48,笑点解析:军事博主
忠心爱国小泽连,2024-12-11 09:48,图图老百姓抢东西多快乐啊，南下打鬼子谁爱去谁去，你以为八路这么好当的？
贴吧用户_0K647PX,2024-12-11 09:50,哈人，外网在岁月静好，都是一些访问叙利亚人民非常高兴的新闻
凌寒1993,2024-12-11 09:51,但是这次事件会不会让高层意识到不干涉政策有局限性，他们自己折腾自己，咱在叙利亚的投入全白瞎了 应该也得有海外力量投射保护自己的资产。该介入也得介入 不可能完全和平崛起
魂荡,2024-12-11 09:54,前政府军是成建制解散了吗，真应了贾诩劝李傕郭汜说的各自逃生亭长就能抓
哥特萌喵,2024-12-11 09:55,这帮叛军真的是安禄山进长安，唐完了
menghuan733,2024-12-11 09:55,这不就是翻版红高入金边
超帝国剑圣,2024-12-11 09:56,那些没有戴头巾的女人还夹道欢迎isis
aaa馒馒油库里,2024-12-11 09:56,中东人有两个老师，一个叫kb主义，一个叫帝国主义，只有这两个老师发力了，让他们好好“学习学习”，他们才会找到出路，这个“教育”，比什么民主的体质，自由的社会的效果要好的多
汤姆猫ii人,2024-12-11 09:57,乱世是丛林世界，弱者狗都不如
贴吧用户_05Re9tV,2024-12-11 10:00,被处决的是喊我们秦腔穷的那群人
疾风与月,2024-12-11 10:01,垃圾国家的垃圾人民，我要是阿萨德我也跑路不管了。
yuan批都是二极管,2024-12-11 10:01,巴萨尔：希望佛主保佑我一家人健康平安。<br>佛祖：ok
ThousandSon,2024-12-11 10:06,其实不打也不是人民选择的，想打也没人指挥啊，军队组织早就烂完了
1000任意球,2024-12-11 10:06,叙利亚就是小混沌眼盛产打咂杀的混沌战帮
冷瞳留有丝余温,2024-12-11 10:11,这些类人生物配得上他们的苦难
御坂黑仪,2024-12-11 10:11,谁能指望恐军去保家卫国的也是笑死人了
zpftsdw,2024-12-11 10:12,以色列感觉前段时间打死打活的，自己就是个SB。<br>戈兰高地，水源地呀，多香。居然可以直接速通。<br>现在被以色列吞下去了，只要以后事实性占领。<br>以色列这个民族就真的活过来了。
三把刀99,2024-12-11 10:15,叙利亚这些恐怖分子只会搞恐袭绑票这些手段，就像以前的土匪，遇到以色列正规军就怂了，更没啥家国情怀
喻利君子,2024-12-11 10:17,打不了以纳还打不了你？
星夜天逝,2024-12-11 10:21,哪里都一样。
无敌暴龙战神🦕,2024-12-11 10:27,又给以色列爽翻了
雷渣德Valkyrie,2024-12-11 10:28,不攘外也必先安内
zhouquan0213,2024-12-11 10:29,没有人收拾得了鱿鱼么？
上帝的朋友呐,2024-12-11 10:29,这就是国内反贼叫唤的自由，民心
s波罗,2024-12-11 10:30,下一步就是被以收编成伪军，打自己国民了
狸奴决鼻大联盟,2024-12-11 10:32,想起了之前看的电影阿拉伯的劳伦斯，那帮蛮人打下了城市之后除了抢黄金就是瓜分电厂、工厂等，至于把这些设施分了之后又不会运营，一盘散沙，异曲同工之妙啊
93电波子,2024-12-11 10:33,李自成是这样的
红花绿墙,2024-12-11 10:37,怕是要便宜鱿鱼了 反正这些人谁死都不错 干脆多图点
LXWGPP,2024-12-11 10:37,胡说八道那里是孔布份子干的？！明明就是人民的选择，这是人民的正义宣判！叙利亚民众终于迎来了好日子！
无iiixxx,2024-12-11 10:38,把这个跟在爱尔兰高呼自由的叙利亚难民新闻放在一起看，更加有味道了
Rose_雪焰,2024-12-11 10:43,真像清军入关
电光星尘,2024-12-11 10:48,你不保护自己的国家就别指望别人会保护你了
IAMFINE30,2024-12-11 10:55,一群群美以土支持的土匪罢了，人民有什么用？都去当恐怖分子
isas,2024-12-11 10:56,没事，继续高喊秦腔穷好了
暗夜赞哥,2024-12-11 10:58,我记得刷抖音叙利亚有个基督教还是天主教在狂欢政府军倒台。结果没过多久被这群反政府的打的嗷嗷见。。不知道是不是同一批人，，
无人乱渡,2024-12-11 11:07,2010年叙利亚的人均GDP是一万多美元，十几年过去了现在是不到400美元。2010年叙利亚人民的烦恼很多，2024年只有一个烦恼了，怎么吃饱。
柒忆V,2024-12-11 11:11,以什么时候摘桃子把这些反对派虫豸图光。虽然不喜欢以但是都是垃圾能死多点就是好事
cloud_9,2024-12-11 11:13,这不就是满清入关嘛  开始屠杀  留发不留头 必须要信教 反世俗 不然就给图图掉  打仗 先奴隶 外围 不受信任的部队先上   消耗后 然后精锐上的 流民帅打法。  打下地方后就烧杀掳掠 奸淫图城
翔chjf,2024-12-11 11:13,现在土耳其怎么说
go我爱单机,2024-12-11 11:19,楼主几岁？
赵二柄,2024-12-11 11:33,kbfz➕劳保，真是有了
燃烧的大面具,2024-12-11 11:34,自找的，完全在大部分人预料中
贴吧用户_GGEabJ8,2024-12-11 11:36,以会趁机占领叙利亚南部，消化后继续向四周侵略
StarDust13,2024-12-11 11:36,他们就是部落制
修罗指月,2024-12-11 11:37,我说打得好，就该大打特打，不打不是真英雄
907144896,2024-12-11 11:41,所以说战争爆发时每个人都不可能置身事外
qyc0510,2024-12-11 11:42,为什么要相信1515换皮后就会抵抗锡安佬
JK轻舞飞扬,2024-12-11 11:46,这是他们应得的 尊重他们的选择
塔库码,2024-12-11 11:48,烂泥扶不上墙
你脑壳有病233,2024-12-11 11:50,小国的悲哀，太容易***控，就算有政治强人也容易被人弄死
好的事久,2024-12-11 11:52,令人感叹
reeshin,2024-12-11 11:58,所以刚刚还有人说整个叙利亚只有阿萨德一家被解放了
贴吧用户_GS88QPW,2024-12-11 12:01,本来就是美以扶植的，不是，这还看不懂？不会有人真以为是觉得阿萨德不反美，然后民众起义了吧。相信这个的，还真是给西方媒体洗脑了。这个事情从头到尾就是美以扶植，然后反对派联合西方媒体舆论宣传，麻痹叙国民，目的就是分解叙利亚啊。
食铁兽NΕР‎‎ㅤ,2024-12-11 12:02,1515出来的，能指望它改邪归正就有鬼了
死后0,2024-12-11 12:03,真是烂完了
maoliz,2024-12-11 12:03,叙利亚会不会步巴勒斯坦后尘
贴吧用户_0CQVRtW,2024-12-11 12:03,该卖命的时候不卖命，就不要怪别人不把你的命当回事了。
神秘的绿衣战士,2024-12-11 12:05,伊拉克萨达姆政府倒台后反对派也是这样做的！
用户_8hlj,2024-12-11 12:07,以后中东就是极端分子的天下
nevsaynev8888,2024-12-11 12:13,挺好，世界人口太多了，主动消减，减轻地球压力
佛山我是读春秋的,2024-12-11 12:14,和李自成一样式的
aminios8,2024-12-11 12:18,思想配得上苦难
双峰锁蛟龙,2024-12-11 12:19,挺好，这就是国家危难和我月薪3000有什么关系的人下场。还等着看巴沙尔上绞刑架，人家直接莫斯科，结果自己被万人坑了。所以90年前，为什么先烈们别说军饷，连饭都吃不饱也要抗日。叙利亚人的思想对得起他们的苦难。
AmR3,2024-12-11 12:27,但是他们得到了自由
尹尔迪兹,2024-12-11 12:27,马上就没有叙利亚了
刻。。。,2024-12-11 12:28,这都是他们应得的
溜哒溜溜哒哒,2024-12-11 12:28,乱世出英雄啊……
喻桐章,2024-12-11 12:30,这有什么奇怪的，自古以来军队都是这样的
ledeva0000,2024-12-11 12:34,控制银行处决叛徒正常政权更替不是正常的很
的说法刚,2024-12-11 12:35,绿绿都差不多，阿富汗之前不也干了？也就伊朗和沙特那几个算是有点文明。
东林D人,2024-12-11 12:36,叛军也是有金主包养的好吗，小百姓哪有钱抵抗，除非直接跟着自爆了或者润了……
暗为1,2024-12-11 12:37,哈哈哈，处决战犯吗？还是镇压反革命呢？
林C兄,2024-12-11 12:41,人就是个来抢钱抢粮抢女人的军阀，真当人家来做慈善呢？
李牧若T_T,2024-12-11 12:50,你不能因为农民起义客观上没有带来社会的发展，而贬低农民活不下去的客观事实
苹果信号📶真差,2024-12-11 12:53,不知道还会不会发生屠镇
大头叔叔happy,2024-12-11 12:54,他们自己选的
贴吧用户_0J3QRGP,2024-12-11 13:01,历史就这样，总有一部分人/小部分人享受特权荣华富贵，一旦那些拼命工作生活无法得到应有的人有机会就会开始各种所谓无道德法律行为！那种生活好的人总想着自己应该好的，但没有其他的劳动价值他们又有什么可以享受的！我们历史都不断警告教育我们学会善待他们但最后还是那副德性，后面的历史大家应该都有所闻除非不是人！所以看到这种新闻其实挺麻木的。就算反军胜利恢复一段短暂和平很快又重复上个朝代历史的事情！至少我们过去现在都是这样重复！不去面对实际问题也不愿意平起平坐商讨解决问题的办法只看眼前快乐……那就继续吧！今天你享受明天我就屠尽天下！冤冤相报何时了，或许世界没人了就真的了了
脚男必胜,2024-12-11 13:02,让小以全图干净了算了，大中东共荣圈指日可待
叛逆琉璃,2024-12-11 13:11,大家为什么都选择看着，俄罗斯都不想插手，因为是你们自己的选择啊，正好就让周边几个阿拉伯国家看看，搞美式民主的后果。。
X0U5X2X3,2024-12-11 13:26,叙利亚人民不是喜迎叛军，还到处嚷嚷着终于自由了
香风-智乃氵2,2024-12-11 13:30,哈人
2-3,2024-12-11 13:30,听说🈶部分是之前在我们这闹事的原班人马，只能说真是想私了
骑着摩托溜狗,2024-12-11 13:35,以色列出兵那一刻起，地球上就没有叙利亚这个国家了，以后就是以色列大马士革定居点
250奇葩,2024-12-11 13:37,从小给你灌输你的邻居是异教徒，在你有能力的时候必须搞死他，割了他之后或者怎么怎么样，以后升天会有72处，女，你也会这么做，中东就是这样，俩个什叶逊尼犹太波斯互相嘎了几千年了。停不下来的。
贴吧用户_aPWC5JJ,2024-12-11 13:41,还不如让以色列占了算了
HE219守护神,2024-12-11 13:42,处决很正常啊？这要是我们这边怎么说也得开个公审，难道打下江山了就不清算敌人了吗？至于无辜百姓被处决，这是人民的选择。
且行且坑丶,2024-12-11 13:47,以色列可以光明正大的占地了 以前虽然一直暗戳戳入侵但叙利亚好歹是主权国不像巴是个不被承认的地区 现在是只剩恐怖主义了 干啥没人谴责了都 这帮玩意也远不如tlb 至少tlb拿了政权开始装人了 他们装都不装的
贴吧用户_a34WVK7,2024-12-11 14:09,这不跟李自成进京一样的
别炸我号了,2024-12-11 14:12,中东这个地方烂透了
虚空也是无敌,2024-12-11 14:13,叙利亚反对派才是主体民族，政府派是少数族裔
Ksharp_Y,2024-12-11 14:27,喜迎王师系列
asdfsadfqerw,2024-12-11 14:33,挺好的，我只感觉到了自由民主的香气
fde肝,2024-12-11 14:57,等清军入关一锅端
2酸牛奶2,2024-12-11 14:58,很难想象这b地方竟然是四大文明古国之一巴比伦扯上关系
混吃等死老刘,2024-12-11 15:04,这种事，不占领重要设施？发电站，水厂，重工，银行金库算不算重要设施？杀个几百人，又不是无理由杀个几万，这算个事？这都暴动了，您还想零伤亡？
云山望月,2024-12-11 15:04,这让反王上台搞平衡呢
大鱼星海,2024-12-11 15:06,扬州十日，嘉定三屠。这个李自成
贴吧用户_QKtVbDP,2024-12-11 15:21,来点民主笑话
蠢子封啊,2024-12-11 15:24,让子弹飞一会
天降狐火,2024-12-11 15:32,儿皇帝石敬瑭，
Sjobss,2024-12-11 15:32,爽歪歪好喝
其实我也想过,2024-12-11 15:37,对啊今天中午新闻说什么以色列炸了三百多个目标我还一愣，这拿了个烫手山芋是
大树kkkkkk,2024-12-11 15:42,希望叙kb分子别跑出国
xzjsku,2024-12-11 15:44,最后一折腾，发现还不如阿萨德
贴吧用户_008MGN9,2024-12-11 15:54,那咋了？虽然他们失去了生命，但是他们获得了宝贵的自由啊！
老牌怪物猎人,2024-12-11 16:04,从hts打阿勒颇开始割头小视频从来没断过的，你不能指望这群亚空间生物良心发现
梦祈-,2024-12-11 16:08,我只看到了自由
白夜无殇0,2024-12-11 16:12,绿绿的水平还是如此让人绝望，这个教派那个教派的
主打的就是嘴硬,2024-12-11 16:39,这才是普遍的情况，只是我们的队伍不一样
我ID太好听了,2024-12-11 16:40,这些阿拉伯人也不是没过好日子和坏日子，怎么老是记吃不记打
未来之幸,2024-12-11 16:53,李自成进城
人形自走电磁炮,2024-12-11 17:04,吃得苦中苦，方為人上人
无害多边形,2024-12-11 17:07,兴，百姓苦；亡，百姓苦
贴吧用户_5J6aRKM,2024-12-11 17:07,屁民以为混沌叛军打跑了腐败无能的帝国，自己的好日子就来了<br>殊不知混沌来了第一个节目就是筑京观<br>老乡，京观材料不够了，借你的用用<br>南北边还有异形疯狂吃地<br>太40k啦！
九仈炮,2024-12-11 17:10,所以说哈。不要看他们说什么、要看他们做什么
丘丘人水瓶座,2024-12-11 17:24,绿皮本来也不配当人，正好
一念止万念,2024-12-11 17:29,联合国咋不管
影视动画哦,2024-12-11 17:35,自己选的嘛偶像
nano ,2024-12-11 17:35,抢银行有毛用，除了黄金全是废纸
十炼枫,2024-12-11 17:43,人家就没考虑过治理的事情
新西兰KD王,2024-12-11 17:43,大洼力士
thekey777,2024-12-11 17:48,死完了就干净了，那个破地方全是奇葩，教化也没用
天涯未问,2024-12-11 17:49,带路党不得好死
Winforus,2024-12-11 17:49,也就是以军占领区比反对派占领区更安全
贴吧用户_Q1D2E4K,2024-12-11 17:50,没喂饱得利的一方，惨状还要继续，
勇朝直前,2024-12-11 17:51,没有先进指导思想的团体，都是恐怖分子，乌合之众
SWG致命一击SKY,2024-12-11 18:04,唉，明末清初
KAMAKO2010,2024-12-11 18:05,接下来还有热闹呢，据说油田和产粮区都在库尔德人手里面，不管哪一派上来都是无非容忍的
愤怒的葡萄,2024-12-11 18:15,人民的选择。<br>耶！
布萊克星人,2024-12-11 18:20,正常，满是神棍的中世纪土地
yxatbdy,2024-12-11 18:24,是治理不了，也没办法，就是那么一拨人，巴沙尔也没办法所以坐飞机去了
东头牙无,2024-12-11 18:25,瓜子、饮料、啤酒
hxg8030121,2024-12-11 18:30,本来就一反对派的集合体，背后各有金主，有得乱了
贴吧用户_aCaGUSQ,2024-12-11 18:35,满清入关后扬州十日，嘉定三屠的例子还少吗？只能说历史短小的国家是这样的，叙利亚民族自找的
贴吧用户_aGeQ6GX,2024-12-11 18:38,谁说放自己家保护就不是保护了？
票子重要,2024-12-11 18:39,必要的牺牲 流点血很正常
充电磁力泵,2024-12-11 18:41,叙利亚全民发枪才能和平
国家就是无敌,2024-12-11 18:42,好 👏👏👏👏
KILL1BOX,2024-12-11 18:49,求仁得仁，挺好的
7653213,2024-12-11 18:50,叫前几天在赛博哭坟的去维稳
hahahasdfsd,2024-12-11 18:54,这些人是美国支持的？
梦里有她，逃离那岁月,2024-12-11 19:17,叙利亚
菈米亚,2024-12-11 19:22,他们没有主体民族吗？
k卡住,2024-12-11 19:25,这些人的逻辑到底是什么？
贴吧用户_7876b92,2024-12-11 19:28,叙利亚这个情况谁看都摇头，临时政府是恐怖分子，库尔德人要独立建国，sna是土耳其的，以色列？以色列屠起来怕是hts都要跪地求不要屠了
obj-780,2024-12-11 19:31,一样的，地主老财被处决的多了去了
Catch42,2024-12-11 19:40,抗以？别闹了，他们声明前三位的敌人，头号政府军，二号珍珠党，三号波斯。以色列看了都要乐死了。
贴吧用户_0tXUR3R,2024-12-11 19:52,这群人就是一个松散联盟
JasonLo|,2024-12-11 19:53,他们国人真不知道想啥，日子过得好好的去支持叛军，这叛军好就算了，结果还不是一群土匪
东方最深的颜色,2024-12-11 20:01,历史又重演一次只是地点变了
贴吧用户_0DWW2VQ,2024-12-11 20:18,没办法，叙利亚人民总得吃过屎才能知道吃糠的好。
